id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,com-variacao,,XP113428565,S,N,,,Los Angeles FC - Home (2022/23),Los Angeles FC - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/419effba-3c3b-4d04-9439-14a606f2135c1-a00ae0e7257e96a68416466989227254-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d2537629-17bf-4d83-8f37-5d9f378fc7af1-df4feabbd8dc11853b16466989222161-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4d0af0fa-fc77-4fc0-934d-6d6e3c4fe90a1-7b768de6f16cb1794416466989218521-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/08f2cab0-8887-4684-913f-68314c413d6a1-be22c3285eaef33c9716466989220984-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7abefca0-84bf-4f42-86c3-4456f2cd80cd1-3fcc62c7170eb88d0e16466989217973-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP113428565,XP113428565-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP113428565,XP113428565-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP113428565,XP113428565-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP113428565,XP113428565-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP113428565,XP113428565-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP113428214,S,N,,,LA Galaxy - Home (2022/23),LA Galaxy - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2efd36b81-9cdf79c4519d908b6e16584524159601-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2a3796521-63babc5c292ccfd5d416584524159467-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5b1afd491-c745c0afedde0d08af16584524158470-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a6aa7c0f1-7b649ac565d2b00a3d16584524158895-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/788544cc1-3f563933204352b5bb16584524158949-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP113428214,XP113428214-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP113428214,XP113428214-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP113428214,XP113428214-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP113428214,XP113428214-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP113428214,XP113428214-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP113427414,S,N,,,Flamengo - Home (2022/23),Flamengo - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bdfb1101-2e52-41a7-90d2-267e0971d860-345f706919eed29b4d16536729709682-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3a2c9d51-2107-49ed-8a53-9eb745ed67bd-ce4b9c3d8b08ef15db16536729709878-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8476c367-6355-4713-bf35-832c31640aec-935aabe9a9b4253f2816536729708764-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f0a5a769-70df-4f74-b6f4-aa642cf58dca-9df1f0575d590680c416536729708776-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ad355fd8-9f60-4067-80aa-29551cb3311f-f5c49160c3c108c64516536729710139-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP113427414,XP113427414-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP113427414,XP113427414-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP113427414,XP113427414-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP113427414,XP113427414-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP113427414,XP113427414-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP113427295,S,N,,,São Paulo - Home (2022/23),São Paulo - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2a0210f2-2db8-4a86-88da-7d82137addbe-c33d3ac85c58c132e316536730323677-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1b0a4c58-3455-44f3-aaee-6a2af193a2b5-ed95ef3613b6f47dba16536730323576-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a1a63204-50e3-452c-9301-38e5a5af3988-35ef1064984678868616536730322387-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5af2290a-4792-425d-9a8a-e6a9d8ca04eb-a400706fc11f28d0b416536730323646-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7c962a85-ce28-4667-8eac-2d88494fa454-7a255593e81c2c633f16536730322489-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP113427295,XP113427295-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP113427295,XP113427295-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP113427295,XP113427295-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP113427295,XP113427295-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP113427295,XP113427295-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP113427295,XP113427295-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP113427213,S,N,,,Palmeiras - Home (2022/23),Palmeiras - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ec5f806f-4675-41af-a2ef-85cf73d346a4-73841800945980158816536731069016-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/28565ee9-0979-4cff-957f-da428e80f9b0-5148069b12f02d8d0216536731069020-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/957df755-b26b-44f5-b55d-30d83129936f-e1f78d8bc9637488c916536731067977-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7f09f86e-b329-46b7-b3a8-503c1705e4a7-9517f6d0fccfab2a3916536731068979-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fec53049-f8cb-4920-a64b-46468db03456-1e5e89cd224d461bf816536731068643-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP113427213,XP113427213-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP113427213,XP113427213-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP113427213,XP113427213-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP113427213,XP113427213-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP113427213,XP113427213-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,variacao,XP113427213,XP113427213-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,com-variacao,,XP113327674,S,N,,,Palmeiras - Away (2022/23),Palmeiras - Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d5f73bc41-7ee297c4a6f8165aa716480474408233-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dcc752811-7823bf42d627d1e44516480474408509-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/43011a001-6194567ebe6f59722d16480474408184-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6ea23d821-5a0c92b4bc4ba44f5c16480474409521-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP113327674,XP113327674-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP113327674,XP113327674-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP113327674,XP113327674-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP113327674,XP113327674-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP113327674,XP113327674-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP112911050,S,N,,,Corinthians - Home (2020/21),Corinthians - Home (2020/21) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e37c097a-cc76-42f2-8f59-d0a73e5580481-7e661a164888c9a94116521414563477-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7f945a9f-ed16-46be-a07e-e7ea776a33791-b3324a8fd68a6cf70916521414569715-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/26ebac9c-e951-4e29-b9f7-ff30a1cedb5a1-af0140db630ce7cf5016521414568814-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9f6a956b-89ab-4ed5-bf6d-d755ff3d28441-32c2b73e803fdc451216521414570173-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d0076cbf-86f1-49d9-80f2-e5d6b26262a91-14cb8003f04802a9e016521414568884-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112911050,XP112911050-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112911050,XP112911050-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112911050,XP112911050-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112911050,XP112911050-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP112911050,XP112911050-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP112627215,S,N,,,Chelsea - Training Suit (2022/23),Chelsea - Training Suit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f1a73a74-5954-48ee-906d-ae1a9efc82b01-3e032639890f58332116459144269185-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/678b59f2-ab44-4ee5-a98b-51effb19762f1-db3a4f77158ae4f2b616459144261946-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cef7c73f-c1f5-4302-b57a-8f33fc8b416b1-c27fe4fe5f94ec295316459144264403-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/961f6380-9fc0-4816-84ca-d49c5b5240351-e5525f5f99303e66b716459144263604-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b1aba24f-bd4a-4920-a894-2c5ff5c4e9d61-e6694a033e21eac04416459144260827-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112627215,XP112627215-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112627215,XP112627215-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112627215,XP112627215-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112627215,XP112627215-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP112627215,XP112627215-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP112626936,S,N,,,Manchester City - Training Suit (2022/23),Manchester City - Training Suit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/045e7ce3-5e3f-48fa-a4e3-a3f2d43f93321-70f1575054f4e696f616459140816558-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2fef45cb-6780-4233-b5a7-37b5aa19d4221-d68353c1f36545562616459140813219-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5b41ee8f-9f1d-47a9-9b17-dd2e2e3d7e731-e75206da1ebeec67bd16459140813236-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fd06ade9-f467-4f8e-93f0-ed2d2cd8117b1-1a0e42d7bbeafd2aa816459140813295-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/57bca555-9658-403d-9644-0f5acd369ae21-aaeabd2101dd028b8b16459140819079-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112626936,XP112626936-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112626936,XP112626936-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112626936,XP112626936-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112626936,XP112626936-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP112626936,XP112626936-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP112626745,S,N,,,Inter de Milão - Training Suit (2022/23),Inter de Milão - Training Suit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Serie A,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d7e3a11f-9256-443a-9534-39625772d5d31-5bd834a4c19a4b977516459138588237-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9019ea57-3960-4894-8d41-9d8c24cbd8e21-1d92001800fc01e81516459138582730-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9c49911e-133b-47bf-9a23-fb9331bf72991-e21d042a8d4c17924016459138583055-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dde45ed2-2534-481e-b40a-8019f5e66fa61-92d0abaf10dabb414a16459138583003-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3d843f1b-cf79-43bb-b4fc-dc48d9cccf1b1-87e21b6282f644544016459138582014-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112626745,XP112626745-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112626745,XP112626745-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112626745,XP112626745-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112626745,XP112626745-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP112626745,XP112626745-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP112626531,S,N,,,PSG - Edição Especial (2022/23),PSG - Edição Especial (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/901f9f8c-659b-466d-9c32-f502730ed76a1-6e6a560bde8d72698816459136193973-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6c0f1c0a-1d2f-48a7-841a-828b30dab6e91-6374fae93aa774bf9616459136186875-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/94180fb4-815c-4f65-bd3a-250d3073c9cd1-066186cbcfd2cae3ad16459136187696-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/73726a6c-4643-4c49-805f-b8e0d50b6dd81-4e3274dc75343f3e6216459136189847-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/691d12f2-c369-4e47-a1cc-ea27dcfc407f1-edce8fa7631bd8ad0116459136186771-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112626531,XP112626531-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112626531,XP112626531-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112626531,XP112626531-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112626531,XP112626531-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP112626531,XP112626531-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP112626395,S,N,,,Manchester United - Training Suit (2022/23),Manchester United - Training Suit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/81566eef-c03c-4ec0-8ec0-779c53e296161-520fae9235cc8d470216459134720994-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0e3187da-eca6-4835-9ff9-c474d0bec50f1-473582639bb4e3b6a116459134717560-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a6b7f219-a30a-4833-86c1-cb13dc6b15b31-396bf2626448d8d61a16459134717607-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/735159f2-41e6-488b-95d7-015b509a751f1-e0efaf80f9d130cdde16459134718265-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/66be880c-39b0-4c00-9b97-dd8272df18f11-e5d5e279f02d41eb8e16459134722625-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112626395,XP112626395-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112626395,XP112626395-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112626395,XP112626395-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112626395,XP112626395-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP112626395,XP112626395-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP112626222,S,N,,,Inglaterra - Home (2022/23),Inglaterra - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4fd46fa51-9890092d5fb874949416511950114706-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a360603b1-e8a66de47b5d617db416511950122962-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/50b358c41-db704a6a4b24b9d3d416511950121428-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f4906b0c1-f1b6d848300293436916511950121284-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/062481b31-2a786df48eeecfc19f16511950122149-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112626222,XP112626222-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112626222,XP112626222-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112626222,XP112626222-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112626222,XP112626222-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP112626222,XP112626222-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP112626132,S,N,,,Napoli - Home (2022/23),Napoli - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Serie A,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/029c665b-c44e-4016-8b26-df3e6ea4567e1-36be29eff11144473816459131565253-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d38a6068-f784-4895-a342-4325536090431-4f5447eef114cc5bf216459131560039-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2bc4ea83-4170-443e-9fe1-173b9b6b268d1-42a36475d527ef7c8216459131565775-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bdf53573-357f-4fa9-9ecc-ba1c1fa600e31-aa6a1ba17fa6e7079516459131567154-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4ca956bc-d281-4e12-9c99-c00013e7ea9d1-a6178b2cf746f0a7c816459131563336-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP112626132,XP112626132-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP112626132,XP112626132-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP112626132,XP112626132-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP112626132,XP112626132-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP112626132,XP112626132-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP112300817,S,N,,,Vasco - Home (2021/22),Vasco - Home (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/11-9316dafad97eea053d16456237050793-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/21-eab73ab3a3978842db16456237043304-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/31-37c528ba09c9b67baf16456237043393-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/41-e18e679e133b86dc2b16456237046091-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/51-3355521aee178cdf4716456237048232-640-0.jpg,,,,,,,,,,,,,
,variacao,XP112300817,XP112300817-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
